===== MAG =====,,,,,,,,,,,,,
Time (UTC), geodetic latitude (degrees), geodetic longitude (degrees), alt (km above WGS-84 ellipsoid), magnetic declination (degrees), inclination (degrees), total intensity (nT), horizontal (nT), north (nT), east (nT), vertical (nT), magnetic latitude (degrees), magnetic longitude (degrees), magnetic local time (hours)
2/26/2019 0:48,-69.13,-49.87,535.71,7.83,-61.85,31370.5,14799.8,14661.8,2016.1,-27660.1,-57.32,18.11,20.81
2/26/2019 0:49,-68.22,-49.32,535.31,7.04,-61.37,30823.4,14771.2,14659.8,1811,-27053.6,-56.61,18.36,20.84
2/26/2019 0:49,-67.3,-48.82,534.9,6.28,-60.89,30281.8,14730.6,14642.2,1611.6,-26457.5,-55.89,18.59,20.85
2/26/2019 0:49,-66.38,-48.36,534.48,5.54,-60.43,29746.7,14678.7,14610.1,1416.9,-25872.8,-55.19,18.8,20.87
2/26/2019 0:49,-65.46,-47.93,534.04,4.81,-59.98,29218.8,14616.2,14564.6,1226.5,-25300.4,-54.49,19,20.89
2/26/2019 0:50,-64.54,-47.54,533.6,4.1,-59.55,28699.3,14543.9,14506.7,1039.9,-24741.1,-53.79,19.18,20.91
2/26/2019 0:50,-63.61,-47.18,533.15,3.4,-59.13,28188.8,14462.9,14437.5,856.5,-24195.7,-53.1,19.35,20.92
2/26/2019 0:50,-62.69,-46.84,532.69,2.7,-58.73,27688.4,14374,14358,676.1,-23665,-52.41,19.51,20.94
2/26/2019 0:50,-61.76,-46.53,532.22,2,-58.33,27198.7,14278.2,14269.5,498.5,-23149.6,-51.73,19.65,20.95
2/26/2019 0:51,-60.83,-46.24,531.74,1.31,-57.96,26720.8,14176.6,14172.9,323.4,-22650,-51.05,19.79,20.96
2/26/2019 0:51,-59.9,-45.97,531.26,0.61,-57.59,26255.2,14070.3,14069.5,150.7,-22166.8,-50.38,19.91,20.98
2/26/2019 0:51,-58.97,-45.72,530.77,-0.08,-57.25,25802.9,13960.3,13960.3,-19.7,-21700.2,-49.71,20.03,20.99
2/26/2019 0:51,-58.04,-45.48,530.26,-0.78,-56.91,25364.3,13847.9,13846.6,-187.9,-21250.5,-49.05,20.15,21
2/26/2019 0:52,-57.11,-45.26,529.76,-1.48,-56.59,24940.2,13734.2,13729.6,-354,-20817.9,-48.39,20.26,21.01
2/26/2019 0:52,-56.17,-45.06,529.24,-2.18,-56.27,24531,13620.2,13610.3,-518.1,-20402.5,-47.73,20.36,21.02
2/26/2019 0:52,-55.24,-44.86,528.72,-2.89,-55.97,24137.3,13507.2,13490,-680,-20004.2,-47.08,20.46,21.03
2/26/2019 0:52,-54.31,-44.68,528.2,-3.59,-55.68,23759.5,13396.1,13369.8,-839.9,-19622.8,-46.43,20.56,21.05
2/26/2019 0:53,-53.37,-44.51,527.66,-4.31,-55.39,23397.7,13288.2,13250.7,-997.8,-19258.2,-45.79,20.65,21.06
2/26/2019 0:53,-52.44,-44.35,527.13,-5.02,-55.11,23052.3,13184.4,13133.8,-1153.6,-18909.8,-45.15,20.75,21.07
2/26/2019 0:53,-51.5,-44.2,526.58,-5.73,-54.84,22723.4,13085.7,13020.2,-1307.3,-18577.4,-44.51,20.84,21.08
2/26/2019 0:53,-50.56,-44.06,526.04,-6.45,-54.57,22411.1,12992.9,12910.7,-1459,-18260.3,-43.88,20.94,21.09
2/26/2019 0:54,-49.62,-43.92,525.49,-7.16,-54.29,22115.2,12907,12806.4,-1608.6,-17958,-43.24,21.03,21.1
2/26/2019 0:54,-48.68,-43.79,524.93,-7.87,-54.02,21835.6,12828.7,12708,-1756.1,-17669.7,-42.61,21.13,21.11
2/26/2019 0:54,-47.75,-43.67,524.38,-8.57,-53.74,21572.3,12758.7,12616.2,-1901.6,-17394.7,-41.98,21.23,21.12
2/26/2019 0:54,-46.81,-43.56,523.82,-9.27,-53.46,21324.8,12697.7,12531.9,-2044.9,-17132.3,-41.36,21.33,21.13
2/26/2019 0:55,-45.87,-43.45,523.25,-9.95,-53.16,21092.8,12646,12455.6,-2186.2,-16881.5,-40.73,21.43,21.14
2/26/2019 0:55,-44.93,-43.35,522.69,-10.63,-52.86,20876,12604.3,12387.9,-2325.4,-16641.5,-40.11,21.54,21.15
2/26/2019 0:55,-43.98,-43.25,522.12,-11.3,-52.54,20673.9,12572.8,12329.3,-2462.5,-16411.4,-39.49,21.66,21.17
2/26/2019 0:55,-43.04,-43.16,521.56,-11.94,-52.21,20486,12552,12280.2,-2597.7,-16190.3,-38.87,21.77,21.18
2/26/2019 0:56,-42.1,-43.07,520.99,-12.58,-51.87,20311.8,12541.9,12241,-2730.8,-15977.2,-38.25,21.9,21.19
2/26/2019 0:56,-41.16,-42.98,520.42,-13.19,-51.51,20150.8,12542.7,12211.8,-2862,-15771.3,-37.63,22.03,21.2
2/26/2019 0:56,-40.21,-42.91,519.85,-13.78,-51.12,20002.3,12554.7,12193.1,-2991.2,-15571.6,-37.02,22.16,21.22
2/26/2019 0:56,-39.27,-42.83,519.28,-14.36,-50.72,19866,12577.7,12185,-3118.6,-15377.2,-36.4,22.3,21.23
2/26/2019 0:57,-38.33,-42.76,518.71,-14.91,-50.29,19741.1,12611.9,12187.5,-3244.2,-15187.2,-35.78,22.45,21.24
2/26/2019 0:57,-37.38,-42.69,518.15,-15.43,-49.84,19627.2,12657.2,12200.8,-3368,-15000.8,-35.17,22.61,21.26
2/26/2019 0:57,-36.44,-42.62,517.58,-15.93,-49.37,19523.8,12713.5,12225,-3490.1,-14817.1,-34.55,22.77,21.27
2/26/2019 0:57,-35.49,-42.56,517.02,-16.41,-48.87,19430.3,12780.7,12260.1,-3610.5,-14635.2,-33.94,22.95,21.29
2/26/2019 0:58,-34.55,-42.5,516.46,-16.86,-48.34,19346.4,12858.8,12306.1,-3729.3,-14454.5,-33.32,23.13,21.31
2/26/2019 0:58,-33.6,-42.45,515.9,-17.28,-47.79,19271.5,12947.6,12363,-3846.6,-14274.2,-32.71,23.31,21.32
2/26/2019 0:58,-32.65,-42.39,515.35,-17.68,-47.21,19205.4,13047.1,12430.8,-3962.4,-14093.3,-32.09,23.51,21.34
2/26/2019 0:58,-31.71,-42.34,514.79,-18.05,-46.6,19147.6,13157,12509.5,-4076.7,-13911.4,-31.48,23.71,21.36
2/26/2019 0:59,-30.76,-42.29,514.25,-18.39,-45.96,19097.9,13277.3,12598.9,-4189.7,-13727.5,-30.86,23.93,21.38
2/26/2019 0:59,-29.81,-42.24,513.7,-18.71,-45.28,19055.9,13407.8,12699.2,-4301.2,-13541,-30.24,24.15,21.4
2/26/2019 0:59,-28.87,-42.2,513.16,-19,-44.58,19021.4,13548.4,12810.1,-4411.4,-13351.1,-29.63,24.38,21.41
2/26/2019 0:59,-27.92,-42.16,512.63,-19.27,-43.84,18994.1,13699.1,12931.8,-4520.3,-13157.2,-29.01,24.62,21.43
2/26/2019 1:00,-26.97,-42.11,512.1,-19.51,-43.08,18973.9,13859.6,13064.1,-4627.8,-12958.5,-28.39,24.87,21.46
2/26/2019 1:00,-26.02,-42.07,511.58,-19.72,-42.27,18960.7,14029.8,13207,-4733.9,-12754.3,-27.77,25.13,21.48
2/26/2019 1:00,-25.07,-42.04,511.06,-19.91,-41.44,18954.2,14209.6,13360.3,-4838.7,-12543.9,-27.15,25.39,21.5
2/26/2019 1:00,-24.12,-42,510.55,-20.07,-40.57,18954.3,14398.8,13524.1,-4942,-12326.4,-26.52,25.67,21.52
2/26/2019 1:01,-23.17,-41.97,510.05,-20.21,-39.66,18960.9,14597.2,13698.2,-5043.8,-12101.1,-25.9,25.95,21.54
2/26/2019 1:01,-22.22,-41.93,509.55,-20.33,-38.72,18974,14804.8,13882.4,-5144.1,-11867.3,-25.27,26.24,21.57
2/26/2019 1:01,-21.27,-41.9,509.06,-20.43,-37.73,18993.5,15021.1,14076.5,-5242.6,-11624.1,-24.64,26.54,21.59
2/26/2019 1:01,-20.32,-41.87,508.58,-20.5,-36.72,19019.3,15246,14280.5,-5339.3,-11370.6,-24.01,26.84,21.62
2/26/2019 1:02,-19.37,-41.84,508.11,-20.55,-35.66,19051.3,15479.2,14494,-5434.2,-11106.2,-23.37,27.15,21.64
2/26/2019 1:02,-18.42,-41.81,507.64,-20.58,-34.56,19089.6,15720.3,14716.7,-5526.9,-10829.8,-22.74,27.47,21.67
2/26/2019 1:02,-17.47,-41.78,507.18,-20.6,-33.43,19134.1,15969,14948.4,-5617.3,-10540.7,-22.1,27.79,21.69
2/26/2019 1:02,-16.52,-41.75,506.74,-20.59,-32.25,19184.9,16224.7,15188.5,-5705.3,-10238.1,-21.46,28.12,21.72
2/26/2019 1:03,-15.57,-41.73,506.3,-20.56,-31.04,19241.8,16487,15436.6,-5790.7,-9921,-20.82,28.46,21.75
2/26/2019 1:03,-14.61,-41.7,505.87,-20.52,-29.78,19305.1,16755.3,15692.3,-5873.2,-9588.8,-20.17,28.8,21.77
2/26/2019 1:03,-13.66,-41.68,505.45,-20.46,-28.49,19374.7,17029.1,15954.8,-5952.6,-9240.6,-19.53,29.14,21.8
2/26/2019 1:03,-12.71,-41.65,505.04,-20.39,-27.15,19450.7,17307.6,16223.7,-6028.7,-8875.6,-18.88,29.49,21.83
2/26/2019 1:04,-11.76,-41.63,504.64,-20.3,-25.77,19533.2,17590.1,16498,-6101.3,-8493.2,-18.23,29.84,21.86
2/26/2019 1:04,-10.8,-41.61,504.25,-20.19,-24.36,19622.3,17875.8,16777.2,-6170.1,-8092.7,-17.59,30.19,21.88
2/26/2019 1:04,-9.85,-41.58,503.87,-20.08,-22.9,19718.2,18163.8,17060.3,-6234.8,-7673.5,-16.94,30.55,21.91
2/26/2019 1:04,-8.9,-41.56,503.5,-19.95,-21.41,19821.1,18453.4,17346.4,-6295.3,-7235.1,-16.3,30.9,21.94
2/26/2019 1:05,-7.95,-41.54,503.14,-19.81,-19.88,19931.1,18743.5,17634.6,-6351.3,-6777,    nan,      nan,   nan
2/26/2019 1:05,-6.99,-41.52,502.79,-19.66,-18.31,20048.5,19033.3,17924,-6402.6,-6298.9,    nan,      nan,   nan
2/26/2019 1:05,-6.04,-41.5,502.45,-19.5,-16.71,20173.5,19321.6,18213.5,-6449,-5800.6,    nan,      nan,   nan
2/26/2019 1:05,-5.09,-41.48,502.13,-19.33,-15.08,20306.4,19607.5,18502.1,-6490.3,-5281.8,    nan,      nan,   nan
2/26/2019 1:06,-4.13,-41.46,501.82,-19.15,-13.41,20447.5,19889.9,18788.7,-6526.3,-4742.4,    nan,      nan,   nan
2/26/2019 1:06,-3.18,-41.44,501.51,-18.97,-11.72,20597.1,20167.9,19072.3,-6556.8,-4182.6,    nan,      nan,   nan
2/26/2019 1:06,-2.22,-41.42,501.22,-18.78,-9.99,20755.4,20440.4,19351.7,-6581.8,-3602.3,    nan,      nan,   nan
2/26/2019 1:06,-1.27,-41.4,500.95,-18.59,-8.25,20922.8,20706.4,19626,-6601.1,-3001.9,    nan,      nan,   nan
2/26/2019 1:07,-0.32,-41.38,500.68,-18.39,-6.48,21099.7,20964.8,19894,-6614.7,-2381.7,    nan,      nan,   nan
2/26/2019 1:07,0.64,-41.36,500.43,-18.19,-4.69,21286.2,21214.8,20154.7,-6622.4,-1742,    nan,      nan,   nan
2/26/2019 1:07,1.59,-41.34,500.18,-17.98,-2.89,21482.7,21455.4,20407.2,-6624.4,-1083.5,    nan,      nan,   nan
2/26/2019 1:07,2.55,-41.32,499.95,-17.78,-1.07,21689.5,21685.7,20650.4,-6620.5,-406.6,    nan,      nan,   nan
2/26/2019 1:08,3.5,-41.3,499.74,-17.57,0.75,21906.8,21904.9,20883.5,-6610.8,287.8,    nan,      nan,   nan
2/26/2019 1:08,4.46,-41.28,499.53,-17.35,2.59,22134.8,22112.2,21105.6,-6595.5,999.1,    nan,      nan,   nan
2/26/2019 1:08,5.41,-41.26,499.34,-17.14,4.43,22373.6,22306.9,21316,-6574.6,1726.4,    nan,      nan,   nan
2/26/2019 1:08,6.36,-41.24,499.16,-16.93,6.26,22623.4,22488.3,21513.8,-6548.3,2468.8,    nan,      nan,   nan
2/26/2019 1:09,7.32,-41.22,498.99,-16.72,8.1,22884.4,22655.9,21698.5,-6516.7,3225.4,    nan,      nan,   nan
2/26/2019 1:09,8.27,-41.2,498.83,-16.5,9.93,23156.4,22809.2,21869.3,-6480,3995.1,    nan,      nan,   nan
2/26/2019 1:09,9.23,-41.18,498.68,-16.29,11.76,23439.5,22947.6,22025.8,-6438.6,4777,    nan,      nan,   nan
2/26/2019 1:09,10.18,-41.15,498.55,-16.09,13.57,23733.6,23070.8,22167.5,-6392.5,5569.9,    nan,      nan,   nan
2/26/2019 1:10,11.14,-41.13,498.43,-15.88,15.37,24038.7,23178.5,22294,-6342.1,6372.9,    nan,      nan,   nan
2/26/2019 1:10,12.09,-41.11,498.32,-15.68,17.16,24354.4,23270.5,22404.9,-6287.8,7184.7,    nan,      nan,   nan
2/26/2019 1:10,13.05,-41.08,498.23,-15.48,18.92,24680.6,23346.6,22500,-6229.7,8004.4,    nan,      nan,   nan
2/26/2019 1:10,14,-41.06,498.14,-15.28,20.67,25017,23406.5,22579.1,-6168.4,8830.8,    nan,      nan,   nan
2/26/2019 1:11,14.95,-41.03,498.07,-15.09,22.39,25363.2,23450.4,22642.1,-6103.9,9662.8,    nan,      nan,   nan
2/26/2019 1:11,15.91,-41.01,498.01,-14.9,24.09,25718.8,23478.1,22688.7,-6036.9,10499.3,15.86,38.64,22.57
2/26/2019 1:11,16.86,-40.98,497.96,-14.72,25.77,26083.4,23489.7,22719,-5967.5,11339.3,16.74,38.84,22.58
2/26/2019 1:11,17.82,-40.95,497.92,-14.54,27.42,26456.6,23485.2,22733.1,-5896.1,12181.7,17.65,39.04,22.6
2/26/2019 1:12,18.77,-40.92,497.9,-14.37,29.04,26837.8,23464.9,22730.8,-5823.2,13025.6,18.59,39.23,22.62
2/26/2019 1:12,19.72,-40.89,497.88,-14.2,30.63,27226.4,23428.7,22712.4,-5749,13869.8,19.55,39.42,22.63
2/26/2019 1:12,20.68,-40.86,497.88,-14.05,32.19,27621.9,23377,22678,-5673.8,14713.5,20.53,39.6,22.65
2/26/2019 1:12,21.63,-40.83,497.89,-13.9,33.72,28023.8,23309.9,22627.7,-5598.1,15555.7,21.53,39.77,22.67
2/26/2019 1:13,22.58,-40.8,497.9,-13.75,35.22,28431.2,23227.6,22561.7,-5522.2,16395.5,22.54,39.94,22.68
2/26/2019 1:13,23.54,-40.76,497.93,-13.62,36.69,28843.7,23130.5,22480.2,-5446.2,17231.9,23.56,40.11,22.7
2/26/2019 1:13,24.49,-40.73,497.97,-13.49,38.12,29260.5,23018.8,22383.5,-5370.6,18064.2,24.6,40.27,22.71
2/26/2019 1:13,25.44,-40.69,498.02,-13.37,39.53,29681.1,22892.7,22271.8,-5295.6,18891.6,25.64,40.43,22.73
2/26/2019 1:14,26.4,-40.65,498.08,-13.27,40.91,30104.6,22752.6,22145.4,-5221.3,19713.1,26.69,40.59,22.74
2/26/2019 1:14,27.35,-40.61,498.15,-13.17,42.25,30530.5,22598.8,22004.6,-5148.2,20528.1,27.74,40.75,22.76
2/26/2019 1:14,28.3,-40.57,498.23,-13.08,43.57,30958,22431.6,21849.7,-5076.2,21335.9,28.8,40.9,22.77
2/26/2019 1:14,29.25,-40.52,498.31,-13,44.85,31386.5,22251.3,21681,-5005.7,22135.7,29.86,41.05,22.79
2/26/2019 1:15,30.2,-40.48,498.41,-12.93,46.11,31815.2,22058.4,21498.8,-4936.7,22926.8,30.92,41.21,22.8
2/26/2019 1:15,31.16,-40.43,498.51,-12.88,47.33,32243.6,21853,21303.6,-4869.5,23708.5,31.99,41.36,22.82
2/26/2019 1:15,32.11,-40.38,498.63,-12.83,48.53,32671,21635.7,21095.6,-4804,24480.4,33.06,41.52,22.83
2/26/2019 1:15,33.06,-40.32,498.75,-12.79,49.7,33096.6,21406.7,20875.3,-4740.3,25241.6,34.13,41.67,22.84
2/26/2019 1:16,34.01,-40.27,498.88,-12.77,50.84,33519.9,21166.4,20642.9,-4678.6,25991.7,35.19,41.83,22.86
2/26/2019 1:16,34.96,-40.21,499.02,-12.76,51.96,33940.2,20915.2,20398.9,-4618.7,26730,36.26,42,22.87
2/26/2019 1:16,35.91,-40.15,499.16,-12.76,53.05,34357,20653.5,20143.6,-4560.8,27456.1,37.33,42.16,22.89
2/26/2019 1:16,36.86,-40.09,499.32,-12.77,54.11,34769.5,20381.6,19877.5,-4504.8,28169.3,38.39,42.33,22.91
2/26/2019 1:17,37.81,-40.02,499.48,-12.79,55.15,35177.3,20100,19601,-4450.7,28869.3,39.45,42.5,22.92
2/26/2019 1:17,38.76,-39.95,499.64,-12.83,56.17,35579.7,19809,19314.5,-4398.4,29555.4,40.51,42.68,22.94
2/26/2019 1:17,39.71,-39.87,499.82,-12.88,57.16,35976.3,19509,19018.4,-4347.8,30227.3,41.57,42.87,22.95
2/26/2019 1:17,40.66,-39.79,499.99,-12.94,58.13,36366.4,19200.6,18713.2,-4298.9,30884.5,42.62,43.06,22.97
2/26/2019 1:18,41.61,-39.71,500.18,-13.01,59.08,36749.6,18884,18399.2,-4251.4,31526.6,43.67,43.25,22.99
2/26/2019 1:18,42.55,-39.63,500.37,-13.1,60.01,37125.4,18559.8,18077.1,-4205.4,32153.1,44.71,43.46,23.01
2/26/2019 1:18,43.5,-39.54,500.56,-13.19,60.91,37493.2,18228.4,17747.2,-4160.7,32763.8,45.76,43.68,23.03
2/26/2019 1:18,44.45,-39.44,500.76,-13.3,61.79,37852.8,17890.3,17410.1,-4117.1,33358.2,46.79,43.9,23.04
2/26/2019 1:19,45.4,-39.34,500.97,-13.43,62.66,38203.6,17545.9,17066.3,-4074.4,33936,47.83,44.13,23.06
2/26/2019 1:19,46.34,-39.23,501.18,-13.56,63.5,38545.2,17195.8,16716.3,-4032.6,34497,48.85,44.38,23.09
2/26/2019 1:19,47.29,-39.12,501.39,-13.71,64.33,38877.4,16840.4,16360.6,-3991.4,35040.7,49.88,44.64,23.11
2/26/2019 1:19,48.23,-39,501.61,-13.87,65.14,39199.7,16480.3,15999.7,-3950.6,35567.1,50.9,44.91,23.13
2/26/2019 1:20,49.18,-38.87,501.83,-14.04,65.93,39511.9,16115.9,15634.4,-3910.1,36075.9,51.91,45.2,23.15
2/26/2019 1:20,50.12,-38.74,502.05,-14.23,66.7,39813.7,15748,15265.1,-3869.8,36566.9,52.92,45.5,23.18
2/26/2019 1:20,51.07,-38.6,502.28,-14.42,67.45,40104.9,15376.9,14892.5,-3829.3,37039.9,53.92,45.82,23.2
2/26/2019 1:20,52.01,-38.45,502.5,-14.63,68.19,40385.2,15003.3,14517.1,-3788.5,37494.9,54.91,46.16,23.23
2/26/2019 1:21,52.95,-38.29,502.73,-14.84,68.91,40654.6,14627.8,14139.7,-3747.2,37931.9,55.9,46.51,23.26
2/26/2019 1:21,53.9,-38.12,502.96,-15.07,69.62,40912.9,14250.9,13760.8,-3705.3,38350.7,56.89,46.89,23.29
2/26/2019 1:21,54.84,-37.95,503.2,-15.31,70.3,41160,13873.3,13381.1,-3662.5,38751.5,57.86,47.3,23.32
2/26/2019 1:21,55.78,-37.76,503.43,-15.55,70.97,41396,13495.6,13001.4,-3618.6,39134.3,58.83,47.73,23.35
2/26/2019 1:22,56.72,-37.55,503.67,-15.81,71.63,41620.8,13118.3,12622.2,-3573.5,39499.3,59.8,48.19,23.39
2/26/2019 1:22,57.66,-37.34,503.9,-16.07,72.27,41834.5,12742.2,12244.3,-3526.9,39846.8,60.75,48.67,23.42
2/26/2019 1:22,58.6,-37.1,504.14,-16.34,72.89,42037.3,12367.7,11868.4,-3478.7,40176.8,61.7,49.2,23.46
2/26/2019 1:22,59.54,-36.86,504.38,-16.61,73.5,42229.4,11995.5,11495.1,-3428.6,40489.9,62.65,49.76,23.5
2/26/2019 1:23,60.47,-36.59,504.61,-16.88,74.09,42411.1,11626.1,11125,-3376.6,40786.4,63.58,50.36,23.55
2/26/2019 1:23,61.41,-36.31,504.85,-17.16,74.67,42582.5,11260.2,10758.9,-3322.4,41066.7,64.51,51,23.6
2/26/2019 1:23,62.34,-36,505.08,-17.44,75.23,42744.1,10898.2,10397.4,-3265.7,41331.4,65.43,51.69,23.65
2/26/2019 1:23,63.28,-35.67,505.32,-17.71,75.78,42896.3,10540.6,10041.1,-3206.5,41581.1,66.33,52.44,23.7
2/26/2019 1:24,64.21,-35.32,505.55,-17.98,76.31,43039.6,10188,9690.5,-3144.5,41816.4,67.24,53.25,23.76
2/26/2019 1:24,65.14,-34.93,505.78,-18.24,76.82,43174.4,9840.6,9346.3,-3079.6,42038,68.13,54.13,23.82
2/26/2019 1:24,66.07,-34.52,506.01,-18.48,77.33,43301.5,9498.9,9008.9,-3011.5,42246.7,69.01,55.08,23.89
2/26/2019 1:24,67,-34.06,506.24,-18.71,77.82,43421.3,9163.2,8678.7,-2940,42443.4,69.88,56.11,23.96
2/26/2019 1:25,67.92,-33.57,506.46,-18.92,78.29,43534.5,8833.7,8356.3,-2864.9,42628.8,70.73,57.23,0.04
2/26/2019 1:25,68.85,-33.03,506.68,-19.11,78.75,43641.8,8510.7,8041.8,-2785.9,42803.9,71.58,58.46,0.13
2/26/2019 1:25,69.77,-32.44,506.9,-19.26,79.2,43744,8194.2,7735.6,-2702.8,42969.7,72.41,59.81,0.22
2/26/2019 1:25,70.69,-31.78,507.12,-19.37,79.64,43841.8,7884.3,7437.9,-2615.3,43127,73.23,61.29,0.32
2/26/2019 1:26,71.6,-31.06,507.33,-19.44,80.06,43936,7581.1,7148.9,-2523,43277,74.03,62.93,0.44
2/26/2019 1:26,72.51,-30.26,507.54,-19.45,80.48,44027.2,7284.4,6868.6,-2425.6,43420.5,74.82,64.73,0.56
2/26/2019 1:26,73.42,-29.37,507.75,-19.4,80.88,44116.4,6994,6597.1,-2322.6,43558.5,75.58,66.72,0.7
2/26/2019 1:26,74.32,-28.38,507.95,-19.26,81.27,44204.3,6709.9,6334.3,-2213.5,43692,76.32,68.94,0.85
2/26/2019 1:27,75.22,-27.25,508.15,-19.03,81.65,44291.5,6431.8,6080.1,-2097.7,43822,77.03,71.4,1.02
2/26/2019 1:27,76.11,-25.98,508.34,-18.7,82.02,44378.8,6159.3,5834.3,-1974.3,43949.3,77.72,74.14,1.21
2/26/2019 1:27,76.99,-24.53,508.53,-18.22,82.39,44466.9,5892.1,5596.6,-1842.5,44074.8,78.37,77.2,1.42
2/26/2019 1:27,77.86,-22.87,508.71,-17.59,82.74,44556.3,5629.8,5366.6,-1701,44199.2,78.98,80.61,1.65
2/26/2019 1:28,78.72,-20.95,508.89,-16.75,83.09,44647.7,5372,5144,-1548.3,44323.4,79.55,84.4,1.9
2/26/2019 1:28,79.56,-18.71,509.07,-15.67,83.43,44741.6,5118.3,4928,-1382.6,44447.8,80.06,88.6,2.19
2/26/2019 1:28,80.39,-16.07,509.24,-14.29,83.77,44838.2,4868.4,4717.8,-1201.5,44573.2,80.51,93.23,2.5
2/26/2019 1:28,81.19,-12.94,509.41,-12.52,84.1,44938.1,4621.9,4511.9,-1002.3,44699.8,80.9,98.29,2.84
2/26/2019 1:29,81.95,-9.19,509.57,-10.28,84.42,45041.4,4378.6,4308.3,-781.6,44828.1,81.2,103.74,3.21
2/26/2019 1:29,82.68,-4.68,509.72,-7.44,84.74,45148.4,4138.3,4103.5,-535.7,44958.3,81.42,109.53,3.6
2/26/2019 1:29,83.35,0.8,509.87,-3.85,85.06,45259,3901.2,3892.4,-261.8,45090.6,81.55,115.56,4.01
2/26/2019 1:29,83.94,7.42,510.02,0.63,85.36,45373.3,3667.4,3667.2,40.5,45224.8,81.58,121.71,4.42
2/26/2019 1:30,84.43,15.35,510.16,6.1,85.67,45491.1,3437.7,3418.3,365.2,45361,81.51,127.84,4.83
2/26/2019 1:30,84.8,24.62,510.29,12.5,85.96,45612.2,3213.2,3137.1,695.3,45498.9,81.35,133.81,5.24
2/26/2019 1:30,85.01,34.98,510.42,19.49,86.24,45736.4,2995.7,2824,999.6,45638.2,81.1,139.51,5.62
2/26/2019 1:30,85.05,45.87,510.54,26.41,86.52,45863.1,2787.8,2497,1239.8,45778.3,80.76,144.85,5.98
2/26/2019 1:31,84.91,56.54,510.66,32.35,86.77,45992,2593.5,2191.1,1387.6,45918.9,80.35,149.78,6.31
2/26/2019 1:31,84.61,66.31,510.77,36.5,86.99,46122.5,2418.1,1943.7,1438.4,46059.1,79.88,154.29,6.62
2/26/2019 1:31,84.16,74.81,510.87,38.38,87.19,46253.9,2268.6,1778.4,1408.5,46198.2,79.35,158.39,6.9
2/26/2019 1:31,83.61,81.97,510.97,37.87,87.34,46385.5,2153.9,1700.4,1322.1,46335.5,78.76,162.08,7.15
2/26/2019 1:32,82.97,87.9,511.06,35.18,87.43,46516.6,2083.6,1702.9,1200.5,46469.9,78.14,165.4,7.37
2/26/2019 1:32,82.26,92.8,511.15,30.83,87.46,46646.4,2066.6,1774.6,1059,46600.6,77.48,168.39,7.58
2/26/2019 1:32,81.51,96.84,511.24,25.47,87.42,46774,2108.9,1903.9,907.1,46726.4,76.78,171.08,7.76
2/26/2019 1:32,80.73,100.22,511.31,19.83,87.3,46898.5,2212.1,2080.9,750.5,46846.3,76.06,173.5,7.93
2/26/2019 1:33,79.91,103.05,511.38,14.46,87.11,47019.1,2372.8,2297.7,592.5,46959.2,75.32,175.68,8.08
2/26/2019 1:33,79.08,105.44,511.45,9.69,86.86,47134.9,2585.1,2548.2,434.9,47064,74.56,177.65,8.21
2/26/2019 1:33,78.23,107.49,511.51,5.63,86.55,47244.9,2841.6,2827.9,278.9,47159.4,73.77,179.44,8.34
2/26/2019 1:33,77.36,109.26,511.56,2.28,86.2,47348.3,3135.5,3133,124.9,47244.4,72.97,-178.93,8.45
2/26/2019 1:34,76.49,110.79,511.61,-0.44,85.82,47444.2,3460.9,3460.8,-26.7,47317.8,72.16,-177.45,8.55
2/26/2019 1:34,75.6,112.13,511.66,-2.64,85.4,47531.7,3813,3809,-175.8,47378.5,71.34,-176.1,8.65
2/26/2019 1:34,74.71,113.31,511.69,-4.41,84.95,47610,4188.1,4175.7,-322,47425.4,70.5,-174.87,8.73
2/26/2019 1:34,73.81,114.36,511.73,-5.83,84.48,47678.2,4583,4559.3,-465.4,47457.5,69.66,-173.74,8.81
2/26/2019 1:35,72.9,115.3,511.76,-6.97,83.99,47735.8,4995.4,4958.5,-605.9,47473.7,68.8,-172.7,8.89
2/26/2019 1:35,72,116.13,511.78,-7.88,83.48,47781.8,5423.2,5372,-743.2,47473.1,67.94,-171.74,8.95
2/26/2019 1:35,71.08,116.88,511.8,-8.6,82.95,47815.8,5864.7,5798.7,-877.4,47454.8,67.07,-170.85,9.02
2/26/2019 1:35,70.17,117.56,511.81,-9.18,82.41,47837.1,6318.4,6237.4,-1008.2,47417.9,66.2,-170.04,9.08
2/26/2019 1:36,69.25,118.18,511.82,-9.64,81.85,47845.1,6783,6687.3,-1135.5,47361.8,65.32,-169.28,9.13
2/26/2019 1:36,68.33,118.74,511.83,-9.99,81.27,47839.4,7257.4,7147.3,-1259.3,47285.7,64.43,-168.58,9.18
2/26/2019 1:36,67.41,119.25,511.83,-10.26,80.68,47819.5,7740.3,7616.4,-1379.3,47188.9,63.54,-167.94,9.23
2/26/2019 1:36,66.48,119.72,511.83,-10.47,80.08,47785.1,8230.9,8093.9,-1495.4,47070.9,62.65,-167.34,9.27
2/26/2019 1:37,65.55,120.15,511.82,-10.61,79.46,47735.9,8728.2,8578.8,-1607.5,46931.2,61.75,-166.78,9.31
2/26/2019 1:37,64.62,120.55,511.81,-10.71,78.83,47671.7,9231.1,9070.3,-1715.5,46769.4,60.85,-166.26,9.35
