TARGET,PACKET,STF1_SCID,STF1_FIFO,CCSDS_PKT_VER,CCSDS_PKT_TYP,CCSDS_SEC_FLG,CCSDS_APID,CCSDS_SEQ_FLAGS,CCSDS_SEQ_COUNT,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,GEIGER_HEADER_EXP_STATUS,GEIGER_HEADER_EXP_NUMBER,GEIGER_HEADER_SYNC_CFE_ELAPSED_SECONDS,GEIGER_HEADER_SYNC_CFE_ELAPSED_SUBSECONDS,GEIGER_HEADER_SYNC_FIRMWARE_TIME,GEIGER_HEADER_COMMAND_TIME,GEIGER_HEADER_PAYLOAD_SIZE,GEIGER_DATA_START_TM,GEIGER_DATA_STOP_TM,GEIGER_DATA_0_COUNTS,GEIGER_DATA_0_OVERFLO,GEIGER_DATA_1_COUNTS,GEIGER_DATA_1_OVERFLO,
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,140,43,2340301,51167,0,1,2340286,1975152640,440675,455885,18,440782,455886,1411,0,743,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,143,43,2340374,24260,0,1,2340359,201138176,513271,528484,18,513385,528490,1246,0,675,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,145,43,2340421,62743,0,1,2340406,2681221120,560860,576076,18,560972,576077,1360,0,679,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,146,43,2340445,45728,0,1,2340430,1611481088,584607,599821,18,584717,599831,1415,0,740,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,149,43,2340517,24752,0,1,2340502,234475520,656309,671516,18,656418,671522,1306,0,693,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,152,43,2340589,31507,0,1,2340574,664518656,728409,743623,18,728520,743625,1360,0,699,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,153,43,2340613,30630,0,1,2340597,3788681216,752137,767608,18,752244,767608,1308,0,633,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,154,43,2340637,38648,0,1,2340621,3726098432,776127,791745,18,776449,791753,1312,0,685,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,156,43,2340685,24431,0,1,2340669,3688845312,824125,839529,18,824237,839531,1374,0,685,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,157,43,2340709,44596,0,1,2340693,3525713920,848087,863838,18,848510,863845,1360,0,878,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,159,43,2340757,18288,0,1,2340741,4038926336,896211,911440,18,896338,911442,1274,0,621,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,160,43,2340781,42443,0,1,2340766,1408274432,920599,935809,18,920713,935818,1349,0,697,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,162,43,2340829,12753,0,1,2340813,3740065792,968148,983365,18,968261,983375,1258,0,667,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,163,43,2340852,59958,0,1,2340837,2565894144,991879,1007090,18,991984,1007099,1392,0,717,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,167,43,2340948,47182,0,1,2340933,1650487296,1087678,1102902,18,1087791,1102905,1346,0,701,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,168,43,2340972,35873,0,1,2340957,964009984,1111523,1126730,18,1111634,1126738,1445,0,741,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,171,43,2341044,5402,0,1,2341028,3285987328,1183068,1198277,18,1183176,1198280,1925,0,1335,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,173,43,2341091,48657,0,1,2341076,1818906624,1230727,1245938,18,1230834,1245948,1450,0,742,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,174,43,2341115,44669,0,1,2341100,1049718784,1254552,1269878,18,1254658,1269882,1373,0,707,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,175,43,2341139,64887,0,1,2341124,696946688,1278470,1294185,18,1278832,1294186,1288,0,664,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,178,43,2341211,20008,0,1,2341195,4231716864,1350302,1365509,18,1350414,1365518,917,0,438,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,181,43,2341283,10580,0,1,2341267,2624282624,1421927,1437369,18,1422035,1437370,731,0,371,0
STF1_TLM,SPW_GEIGER_TLM_T,53,16,0,0,1,65,3,184,43,2341355,7990,0,1,2341339,1577459712,1493691,1509316,18,1494018,1509321,518,0,250,0
Created /dev/stdout
